Day_Count,Day,StoreID,ProductName,specials,Amt,Inflation_Percentage,Unemployment_Percentage
79,Wednesday,S001,Veg Burger,0,9750.0,3.0,1.9
79,Wednesday,S001,Chicken Burger,0,14620.0,3.0,1.9
79,Wednesday,S001,Fries,0,9075.0,3.0,1.9
79,Wednesday,S002,Chicken Burger,0,6630.0,3.0,1.9
79,Wednesday,S003,Cheese Burger,0,6600.0,3.0,1.9
79,Wednesday,S001,Coca-Cola,0,14195.0,3.0,1.9
80,Thursday,S002,Fries,0,13650.0,3.0,1.9
80,Thursday,S001,Cheese Burger,0,13000.0,3.0,1.9
80,Thursday,S001,Fries,0,8925.0,3.0,1.9
80,Thursday,S002,Chicken Burger,0,7140.0,3.0,1.9
80,Thursday,S001,Chicken Burger,0,15130.0,3.0,1.9
80,Thursday,S003,Fries,0,14325.0,3.0,1.9
80,Thursday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
80,Thursday,S001,Veg Burger,0,10625.0,3.0,1.9
80,Thursday,S001,Coca-Cola,0,15555.0,3.0,1.9
80,Thursday,S003,Cheese Burger,0,6600.0,3.0,1.9
80,Thursday,S003,Custom,0,0.0,3.0,1.9
80,Thursday,S002,Cheese Burger,0,7200.0,3.0,1.9
80,Thursday,S002,Coca-Cola,0,23290.0,3.0,1.9
80,Thursday,S003,Coca-Cola,0,23120.0,3.0,1.9
80,Thursday,S002,Veg Burger,0,16875.0,3.0,1.9
80,Thursday,S003,Chicken Burger,0,7310.0,3.0,1.9
81,Friday,S001,Coca-Cola,0,19635.0,3.0,1.9
81,Friday,S001,Veg Burger,0,14500.0,3.0,1.9
81,Friday,S002,Coca-Cola,0,29495.0,3.0,1.9
81,Friday,S003,Chicken Burger,0,9180.0,3.0,1.9
81,Friday,S002,Veg Burger,0,21750.0,3.0,1.9
81,Friday,S001,Cheese Burger,0,15800.0,3.0,1.9
81,Friday,S003,Coca-Cola,0,29495.0,3.0,1.9
81,Friday,S002,Fries,0,16200.0,3.0,1.9
81,Friday,S003,Cheese Burger,0,9000.0,3.0,1.9
81,Friday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
81,Friday,S003,Fries,0,16275.0,3.0,1.9
81,Friday,S002,Chicken Burger,0,9180.0,3.0,1.9
81,Friday,S003,Custom,0,0.0,3.0,1.9
81,Friday,S001,Fries,0,13050.0,3.0,1.9
81,Friday,S002,Cheese Burger,0,8200.0,3.0,1.9
81,Friday,S001,Chicken Burger,0,20910.0,3.0,1.9
82,Saturday,S003,Custom,0,0.0,3.0,1.9
82,Saturday,S001,Fries,0,11025.0,3.0,1.9
82,Saturday,S001,Coca-Cola,0,19635.0,3.0,1.9
82,Saturday,S002,Chicken Burger,0,9690.0,3.0,1.9
82,Saturday,S003,Cheese Burger,0,8400.0,3.0,1.9
82,Saturday,S003,Fries,0,16950.0,3.0,1.9
82,Saturday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
82,Saturday,S002,Cheese Burger,0,8800.0,3.0,1.9
82,Saturday,S003,Chicken Burger,0,8670.0,3.0,1.9
82,Saturday,S001,Veg Burger,0,13500.0,3.0,1.9
82,Saturday,S001,Cheese Burger,0,14200.0,3.0,1.9
82,Saturday,S002,Coca-Cola,0,28220.0,3.0,1.9
82,Saturday,S002,Fries,0,17775.0,3.0,1.9
82,Saturday,S003,Coca-Cola,0,28390.0,3.0,1.9
82,Saturday,S002,Veg Burger,0,21125.0,3.0,1.9
82,Saturday,S001,Chicken Burger,0,18870.0,3.0,1.9
83,Sunday,S001,Chicken Burger,0,18530.0,3.0,1.9
83,Sunday,S003,Fries,0,16350.0,3.0,1.9
83,Sunday,S001,Veg Burger,0,13250.0,3.0,1.9
83,Sunday,S002,Coca-Cola,0,27625.0,3.0,1.9
83,Sunday,S003,Chicken Burger,0,8840.0,3.0,1.9
83,Sunday,S003,Coca-Cola,0,28135.0,3.0,1.9
83,Sunday,S002,Fries,0,16050.0,3.0,1.9
83,Sunday,S002,Veg Burger,0,22250.0,3.0,1.9
83,Sunday,S003,Cheese Burger,0,8200.0,3.0,1.9
83,Sunday,S001,Cheese Burger,0,14400.0,3.0,1.9
83,Sunday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
83,Sunday,S001,Fries,0,11850.0,3.0,1.9
83,Sunday,S001,Coca-Cola,0,21250.0,3.0,1.9
83,Sunday,S002,Cheese Burger,0,8800.0,3.0,1.9
83,Sunday,S002,Chicken Burger,0,8500.0,3.0,1.9
84,Monday,S002,Cheese Burger,0,6400.0,3.0,1.9
84,Monday,S001,Coca-Cola,0,14705.0,3.0,1.9
84,Monday,S001,Fries,0,8250.0,3.0,1.9
84,Monday,S001,Chicken Burger,0,14280.0,3.0,1.9
84,Monday,S002,Chicken Burger,0,7140.0,3.0,1.9
84,Monday,S003,Coca-Cola,0,19550.0,3.0,1.9
84,Monday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
84,Monday,S003,Fries,0,11850.0,3.0,1.9
84,Monday,S002,Coca-Cola,0,20740.0,3.0,1.9
84,Monday,S002,Veg Burger,0,15625.0,3.0,1.9
84,Monday,S003,Cheese Burger,0,6400.0,3.0,1.9
84,Monday,S001,Cheese Burger,0,10800.0,3.0,1.9
84,Monday,S002,Fries,0,12525.0,3.0,1.9
84,Monday,S003,Chicken Burger,0,6630.0,3.0,1.9
84,Monday,S001,Veg Burger,0,10500.0,3.0,1.9
85,Tuesday,S001,Veg Burger,0,9250.0,3.0,1.9
85,Tuesday,S003,Chicken Burger,0,6290.0,3.0,1.9
85,Tuesday,S001,Cheese Burger,0,11600.0,3.0,1.9
85,Tuesday,S002,Fries,0,13275.0,3.0,1.9
85,Tuesday,S002,Coca-Cola,0,20655.0,3.0,1.9
85,Tuesday,S001,Chicken Burger,0,15130.0,3.0,1.9
85,Tuesday,S002,Chicken Burger,0,6970.0,3.0,1.9
85,Tuesday,S002,Veg Burger,0,16875.0,3.0,1.9
85,Tuesday,S003,Cheese Burger,0,6200.0,3.0,1.9
85,Tuesday,S003,Coca-Cola,0,21505.0,3.0,1.9
85,Tuesday,S001,Fries,0,8775.0,3.0,1.9
85,Tuesday,S001,Coca-Cola,0,14450.0,3.0,1.9
85,Tuesday,S002,Cheese Burger,0,6200.0,3.0,1.9
85,Tuesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
85,Tuesday,S003,Fries,0,11400.0,3.0,1.9
86,Wednesday,S002,Coca-Cola,0,20740.0,3.0,1.9
86,Wednesday,S001,Chicken Burger,0,13940.0,3.0,1.9
86,Wednesday,S002,Chicken Burger,0,6800.0,3.0,1.9
86,Wednesday,S002,Veg Burger,0,15625.0,3.0,1.9
86,Wednesday,S003,Cheese Burger,0,6400.0,3.0,1.9
86,Wednesday,S001,Fries,0,9375.0,3.0,1.9
86,Wednesday,S001,Coca-Cola,0,15980.0,3.0,1.9
86,Wednesday,S003,Fries,0,12900.0,3.0,1.9
86,Wednesday,S002,Cheese Burger,0,6600.0,3.0,1.9
86,Wednesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
86,Wednesday,S003,Coca-Cola,0,21590.0,3.0,1.9
86,Wednesday,S003,Chicken Burger,0,7480.0,3.0,1.9
86,Wednesday,S001,Veg Burger,0,10875.0,3.0,1.9
86,Wednesday,S001,Cheese Burger,0,11200.0,3.0,1.9
86,Wednesday,S002,Fries,0,12900.0,3.0,1.9
87,Thursday,S001,Cheese Burger,0,11400.0,3.0,1.9
87,Thursday,S002,Chicken Burger,0,7140.0,3.0,1.9
87,Thursday,S003,Coca-Cola,0,24140.0,3.0,1.9
87,Thursday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
87,Thursday,S002,Cheese Burger,0,6600.0,3.0,1.9
87,Thursday,S003,Fries,0,13950.0,3.0,1.9
87,Thursday,S002,Veg Burger,0,17625.0,3.0,1.9
87,Thursday,S003,Cheese Burger,0,7400.0,3.0,1.9
87,Thursday,S001,Chicken Burger,0,15130.0,3.0,1.9
87,Thursday,S002,Custom,0,0.0,3.0,1.9
87,Thursday,S003,Custom,0,0.0,3.0,1.9
87,Thursday,S001,Coca-Cola,0,14790.0,3.0,1.9
87,Thursday,S002,Coca-Cola,0,23545.0,3.0,1.9
87,Thursday,S002,Fries,0,12750.0,3.0,1.9
87,Thursday,S001,Veg Burger,0,11000.0,3.0,1.9
87,Thursday,S003,Chicken Burger,0,7140.0,3.0,1.9
87,Thursday,S001,Fries,0,9450.0,3.0,1.9
88,Friday,S003,Fries,0,17775.0,3.0,1.9
88,Friday,S001,Chicken Burger,0,19210.0,3.0,1.9
88,Friday,S001,Cheese Burger,0,14400.0,3.0,1.9
88,Friday,S003,Cheese Burger,0,8800.0,3.0,1.9
88,Friday,S001,Coca-Cola,0,19295.0,3.0,1.9
88,Friday,S001,Veg Burger,0,14000.0,3.0,1.9
88,Friday,S002,Fries,0,17100.0,3.0,1.9
88,Friday,S002,Veg Burger,0,23750.0,3.0,1.9
88,Friday,S002,Chicken Burger,0,9860.0,3.0,1.9
88,Friday,S001,Fries,0,11775.0,3.0,1.9
88,Friday,S002,Cheese Burger,0,9000.0,3.0,1.9
88,Friday,S003,Coca-Cola,0,28900.0,3.0,1.9
88,Friday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
88,Friday,S003,Chicken Burger,0,9010.0,3.0,1.9
88,Friday,S002,Coca-Cola,0,29920.0,3.0,1.9
89,Saturday,S001,Coca-Cola,0,19210.0,3.0,1.9
89,Saturday,S001,Veg Burger,0,13250.0,3.0,1.9
89,Saturday,S002,Coca-Cola,0,29155.0,3.0,1.9
89,Saturday,S002,Fries,0,17625.0,3.0,1.9
89,Saturday,S003,Chicken Burger,0,8670.0,3.0,1.9
89,Saturday,S001,Cheese Burger,0,15400.0,3.0,1.9
89,Saturday,S002,Veg Burger,0,22625.0,3.0,1.9
89,Saturday,S003,Coca-Cola,0,29580.0,3.0,1.9
89,Saturday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
89,Saturday,S003,Fries,0,16425.0,3.0,1.9
89,Saturday,S001,Fries,0,11850.0,3.0,1.9
89,Saturday,S002,Cheese Burger,0,8400.0,3.0,1.9
89,Saturday,S001,Chicken Burger,0,21590.0,3.0,1.9
89,Saturday,S003,Cheese Burger,0,9000.0,3.0,1.9
89,Saturday,S002,Custom,0,0.0,3.0,1.9
89,Saturday,S002,Chicken Burger,0,8840.0,3.0,1.9
90,Sunday,S001,Veg Burger,0,8500.0,3.0,1.9
90,Sunday,S003,Coca-Cola,0,26095.0,3.0,1.9
90,Sunday,S001,Chicken Burger,0,17000.0,3.0,1.9
90,Sunday,S003,Cheese Burger,0,8400.0,3.0,1.9
90,Sunday,S002,Chicken Burger,0,11390.0,3.0,1.9
90,Sunday,S003,Falafel Burger,1,11610.0,3.0,1.9
90,Sunday,S002,Veg Burger,0,25125.0,3.0,1.9
90,Sunday,S003,Chicken Burger,0,10540.0,3.0,1.9
90,Sunday,S002,Coca-Cola,0,25755.0,3.0,1.9
90,Sunday,S001,Cheese Burger,0,11200.0,3.0,1.9
90,Sunday,S001,Coca-Cola,0,20230.0,3.0,1.9
90,Sunday,S002,Fries,0,16500.0,3.0,1.9
90,Sunday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
90,Sunday,S003,Fries,0,15750.0,3.0,1.9
90,Sunday,S002,Falafel Burger,1,12015.0,3.0,1.9
90,Sunday,S001,Falafel Burger,1,11205.0,3.0,1.9
90,Sunday,S002,Cheese Burger,0,8600.0,3.0,1.9
90,Sunday,S001,Fries,0,12000.0,3.0,1.9
91,Monday,S003,Coca-Cola,0,19465.0,3.0,1.9
91,Monday,S002,Cheese Burger,0,6200.0,3.0,1.9
91,Monday,S001,Coca-Cola,0,16065.0,3.0,1.9
91,Monday,S003,Fries,0,11250.0,3.0,1.9
91,Monday,S001,Falafel Burger,1,8640.0,3.0,1.9
91,Monday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
91,Monday,S002,Falafel Burger,1,8505.0,3.0,1.9
91,Monday,S002,Coca-Cola,0,18105.0,3.0,1.9
91,Monday,S001,Chicken Burger,0,11220.0,3.0,1.9
91,Monday,S003,Cheese Burger,0,6200.0,3.0,1.9
91,Monday,S002,Veg Burger,0,18125.0,3.0,1.9
91,Monday,S003,Falafel Burger,1,8235.0,3.0,1.9
91,Monday,S001,Cheese Burger,0,8200.0,3.0,1.9
91,Monday,S002,Fries,0,12225.0,3.0,1.9
91,Monday,S003,Chicken Burger,0,8160.0,3.0,1.9
91,Monday,S002,Chicken Burger,0,7650.0,3.0,1.9
91,Monday,S001,Veg Burger,0,6375.0,3.0,1.9
91,Monday,S001,Fries,0,9600.0,3.0,1.9
92,Tuesday,S002,Falafel Burger,1,8100.0,3.0,1.9
92,Tuesday,S003,Cheese Burger,0,6400.0,3.0,1.9
92,Tuesday,S002,Coca-Cola,0,19465.0,3.0,1.9
92,Tuesday,S002,Veg Burger,0,20500.0,3.0,1.9
92,Tuesday,S001,Cheese Burger,0,8800.0,3.0,1.9
92,Tuesday,S001,Chicken Burger,0,11220.0,3.0,1.9
92,Tuesday,S003,Fries,0,11325.0,3.0,1.9
92,Tuesday,S001,Coca-Cola,0,15045.0,3.0,1.9
92,Tuesday,S001,Veg Burger,0,7125.0,3.0,1.9
92,Tuesday,S003,Coca-Cola,0,19125.0,3.0,1.9
92,Tuesday,S003,Falafel Burger,1,8910.0,3.0,1.9
92,Tuesday,S001,Falafel Burger,1,8370.0,3.0,1.9
92,Tuesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
92,Tuesday,S002,Cheese Burger,0,6200.0,3.0,1.9
92,Tuesday,S002,Chicken Burger,0,8330.0,3.0,1.9
92,Tuesday,S003,Chicken Burger,0,7650.0,3.0,1.9
92,Tuesday,S001,Fries,0,9375.0,3.0,1.9
92,Tuesday,S002,Fries,0,11400.0,3.0,1.9
93,Wednesday,S001,Coca-Cola,0,15300.0,3.0,1.9
93,Wednesday,S001,Falafel Burger,1,8370.0,3.0,1.9
93,Wednesday,S001,Chicken Burger,0,12580.0,3.0,1.9
93,Wednesday,S002,Coca-Cola,0,20995.0,3.0,1.9
93,Wednesday,S002,Veg Burger,0,19375.0,3.0,1.9
93,Wednesday,S002,Chicken Burger,0,8160.0,3.0,1.9
93,Wednesday,S003,Fries,0,12300.0,3.0,1.9
93,Wednesday,S003,Cheese Burger,0,6200.0,3.0,1.9
93,Wednesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
93,Wednesday,S002,Falafel Burger,1,9585.0,3.0,1.9
93,Wednesday,S003,Coca-Cola,0,21845.0,3.0,1.9
93,Wednesday,S002,Cheese Burger,0,6600.0,3.0,1.9
93,Wednesday,S001,Fries,0,9900.0,3.0,1.9
93,Wednesday,S002,Fries,0,12525.0,3.0,1.9
93,Wednesday,S003,Chicken Burger,0,7820.0,3.0,1.9
93,Wednesday,S003,Falafel Burger,1,8640.0,3.0,1.9
93,Wednesday,S001,Cheese Burger,0,9000.0,3.0,1.9
93,Wednesday,S001,Veg Burger,0,6875.0,3.0,1.9
94,Thursday,S002,Coca-Cola,0,20315.0,3.0,1.9
94,Thursday,S001,Coca-Cola,0,16575.0,3.0,1.9
94,Thursday,S001,Falafel Burger,1,9585.0,3.0,1.9
94,Thursday,S003,Fries,0,12150.0,3.0,1.9
94,Thursday,S002,Cheese Burger,0,6800.0,3.0,1.9
94,Thursday,S003,Coca-Cola,0,20910.0,3.0,1.9
94,Thursday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
94,Thursday,S001,Chicken Burger,0,12920.0,3.0,1.9
94,Thursday,S003,Cheese Burger,0,6600.0,3.0,1.9
94,Thursday,S002,Falafel Burger,1,8505.0,3.0,1.9
94,Thursday,S001,Fries,0,11475.0,3.0,1.9
94,Thursday,S002,Veg Burger,0,19875.0,3.0,1.9
94,Thursday,S003,Chicken Burger,0,8670.0,3.0,1.9
94,Thursday,S001,Veg Burger,0,7625.0,3.0,1.9
94,Thursday,S002,Fries,0,13275.0,3.0,1.9
94,Thursday,S001,Cheese Burger,0,10000.0,3.0,1.9
94,Thursday,S002,Chicken Burger,0,7990.0,3.0,1.9
94,Thursday,S003,Falafel Burger,1,9180.0,3.0,1.9
95,Friday,S003,Fries,0,15375.0,3.0,1.9
95,Friday,S003,Coca-Cola,0,28475.0,3.0,1.9
95,Friday,S001,Fries,0,14175.0,3.0,1.9
95,Friday,S002,Cheese Burger,0,8800.0,3.0,1.9
95,Friday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
95,Friday,S001,Chicken Burger,0,16660.0,3.0,1.9
95,Friday,S002,Falafel Burger,1,12555.0,3.0,1.9
95,Friday,S001,Falafel Burger,1,11205.0,3.0,1.9
95,Friday,S003,Cheese Burger,0,8800.0,3.0,1.9
95,Friday,S002,Chicken Burger,0,11900.0,3.0,1.9
95,Friday,S001,Cheese Burger,0,12200.0,3.0,1.9
95,Friday,S002,Coca-Cola,0,26520.0,3.0,1.9
95,Friday,S001,Coca-Cola,0,20485.0,3.0,1.9
95,Friday,S002,Fries,0,16800.0,3.0,1.9
95,Friday,S002,Veg Burger,0,27750.0,3.0,1.9
95,Friday,S003,Chicken Burger,0,11050.0,3.0,1.9
95,Friday,S003,Falafel Burger,1,12015.0,3.0,1.9
95,Friday,S001,Veg Burger,0,10250.0,3.0,1.9
96,Saturday,S002,Fries,0,15600.0,3.0,1.9
96,Saturday,S003,Chicken Burger,0,10540.0,3.0,1.9
96,Saturday,S003,Falafel Burger,1,11070.0,3.0,1.9
96,Saturday,S001,Chicken Burger,0,15810.0,3.0,1.9
96,Saturday,S003,Cheese Burger,0,8600.0,3.0,1.9
96,Saturday,S001,Cheese Burger,0,12200.0,3.0,1.9
96,Saturday,S002,Coca-Cola,0,28220.0,3.0,1.9
96,Saturday,S002,Chicken Burger,0,10710.0,3.0,1.9
96,Saturday,S002,Falafel Burger,1,12015.0,3.0,1.9
96,Saturday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
96,Saturday,S003,Coca-Cola,0,26265.0,3.0,1.9
96,Saturday,S003,Fries,0,15075.0,3.0,1.9
96,Saturday,S002,Cheese Burger,0,9000.0,3.0,1.9
96,Saturday,S001,Falafel Burger,1,11475.0,3.0,1.9
96,Saturday,S002,Veg Burger,0,26500.0,3.0,1.9
96,Saturday,S001,Coca-Cola,0,19975.0,3.0,1.9
96,Saturday,S001,Veg Burger,0,9375.0,3.0,1.9
96,Saturday,S001,Fries,0,13950.0,3.0,1.9
97,Sunday,S001,Chicken Burger,0,16490.0,3.0,1.9
97,Sunday,S002,Fries,0,16350.0,3.0,1.9
97,Sunday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
97,Sunday,S002,Falafel Burger,1,10800.0,3.0,1.9
97,Sunday,S002,Cheese Burger,0,8800.0,3.0,1.9
97,Sunday,S002,Veg Burger,0,28125.0,3.0,1.9
97,Sunday,S003,Chicken Burger,0,10710.0,3.0,1.9
97,Sunday,S002,Coca-Cola,0,28560.0,3.0,1.9
97,Sunday,S001,Cheese Burger,0,11000.0,3.0,1.9
97,Sunday,S003,Coca-Cola,0,26605.0,3.0,1.9
97,Sunday,S003,Falafel Burger,1,11340.0,3.0,1.9
97,Sunday,S002,Chicken Burger,0,10370.0,3.0,1.9
97,Sunday,S001,Falafel Burger,1,11205.0,3.0,1.9
97,Sunday,S003,Cheese Burger,0,8200.0,3.0,1.9
97,Sunday,S001,Coca-Cola,0,20400.0,3.0,1.9
97,Sunday,S003,Fries,0,15525.0,3.0,1.9
97,Sunday,S001,Fries,0,12750.0,3.0,1.9
97,Sunday,S001,Veg Burger,0,8750.0,3.0,1.9
98,Monday,S002,Fries,0,10950.0,3.0,1.9
98,Monday,S003,Falafel Burger,1,8235.0,3.0,1.9
98,Monday,S002,Chicken Burger,0,7820.0,3.0,1.9
98,Monday,S002,Coca-Cola,0,19210.0,3.0,1.9
98,Monday,S002,Veg Burger,0,20375.0,3.0,1.9
98,Monday,S001,Coca-Cola,0,15555.0,3.0,1.9
98,Monday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
98,Monday,S002,Cheese Burger,0,6000.0,3.0,1.9
98,Monday,S002,Falafel Burger,1,8505.0,3.0,1.9
98,Monday,S003,Fries,0,11325.0,3.0,1.9
98,Monday,S001,Veg Burger,0,7125.0,3.0,1.9
98,Monday,S001,Fries,0,9750.0,3.0,1.9
98,Monday,S001,Cheese Burger,0,7800.0,3.0,1.9
98,Monday,S002,Custom,0,0.0,3.0,1.9
98,Monday,S001,Chicken Burger,0,11900.0,3.0,1.9
98,Monday,S003,Cheese Burger,0,5800.0,3.0,1.9
98,Monday,S001,Falafel Burger,1,8370.0,3.0,1.9
98,Monday,S003,Chicken Burger,0,7650.0,3.0,1.9
98,Monday,S003,Coca-Cola,0,19890.0,3.0,1.9
99,Tuesday,S002,Coca-Cola,0,20315.0,3.0,1.9
99,Tuesday,S001,Falafel Burger,1,8370.0,3.0,1.9
99,Tuesday,S001,Chicken Burger,0,12070.0,3.0,1.9
99,Tuesday,S001,Cheese Burger,0,8800.0,3.0,1.9
99,Tuesday,S003,Fries,0,10950.0,3.0,1.9
99,Tuesday,S003,Coca-Cola,0,18530.0,3.0,1.9
99,Tuesday,S003,Cheese Burger,0,5800.0,3.0,1.9
99,Tuesday,S002,Chicken Burger,0,7480.0,3.0,1.9
99,Tuesday,S003,Chicken Burger,0,7990.0,3.0,1.9
99,Tuesday,S002,Falafel Burger,1,9045.0,3.0,1.9
99,Tuesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
99,Tuesday,S002,Cheese Burger,0,5800.0,3.0,1.9
99,Tuesday,S001,Coca-Cola,0,16660.0,3.0,1.9
99,Tuesday,S001,Fries,0,10500.0,3.0,1.9
99,Tuesday,S002,Veg Burger,0,20000.0,3.0,1.9
99,Tuesday,S002,Fries,0,11100.0,3.0,1.9
99,Tuesday,S003,Falafel Burger,1,8775.0,3.0,1.9
99,Tuesday,S001,Veg Burger,0,6750.0,3.0,1.9
100,Wednesday,S002,Fries,0,12075.0,3.0,1.9
100,Wednesday,S001,Cheese Burger,0,9200.0,3.0,1.9
100,Wednesday,S003,Cheese Burger,0,6600.0,3.0,1.9
100,Wednesday,S001,Falafel Burger,1,8370.0,3.0,1.9
100,Wednesday,S001,Chicken Burger,0,13430.0,3.0,1.9
100,Wednesday,S003,Coca-Cola,0,21845.0,3.0,1.9
100,Wednesday,S003,Falafel Burger,1,8370.0,3.0,1.9
100,Wednesday,S003,Fries,0,11625.0,3.0,1.9
100,Wednesday,S002,Chicken Burger,0,7990.0,3.0,1.9
100,Wednesday,S003,Chicken Burger,0,8500.0,3.0,1.9
100,Wednesday,S002,Veg Burger,0,20250.0,3.0,1.9
100,Wednesday,S002,Falafel Burger,1,9315.0,3.0,1.9
100,Wednesday,S001,Coca-Cola,0,16320.0,3.0,1.9
100,Wednesday,S002,Cheese Burger,0,6800.0,3.0,1.9
100,Wednesday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
100,Wednesday,S001,Veg Burger,0,7000.0,3.0,1.9
100,Wednesday,S001,Fries,0,10200.0,3.0,1.9
100,Wednesday,S003,Coca-Cola,0,20740.0,3.0,1.9
100,Wednesday,S002,Coca-Cola,0,21505.0,3.0,1.9
101,Thursday,S002,Veg Burger,0,20625.0,3.0,1.9
101,Thursday,S001,Coca-Cola,0,16150.0,3.0,1.9
101,Thursday,S002,Falafel Burger,1,9585.0,3.0,1.9
101,Thursday,S001,Fries,0,10950.0,3.0,1.9
101,Thursday,S003,Fries,0,12750.0,3.0,1.9
101,Thursday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
101,Thursday,S002,Cheese Burger,0,6800.0,3.0,1.9
101,Thursday,S003,Falafel Burger,1,9855.0,3.0,1.9
101,Thursday,S001,Cheese Burger,0,9400.0,3.0,1.9
101,Thursday,S003,Cheese Burger,0,6600.0,3.0,1.9
101,Thursday,S003,Chicken Burger,0,9010.0,3.0,1.9
101,Thursday,S002,Chicken Burger,0,8500.0,3.0,1.9
101,Thursday,S002,Fries,0,12075.0,3.0,1.9
101,Thursday,S003,Coca-Cola,0,22780.0,3.0,1.9
101,Thursday,S001,Veg Burger,0,7500.0,3.0,1.9
101,Thursday,S002,Coca-Cola,0,22355.0,3.0,1.9
101,Thursday,S001,Chicken Burger,0,12240.0,3.0,1.9
101,Thursday,S003,Coca-Cola,0,21250.0,3.0,1.9
101,Thursday,S001,Falafel Burger,1,8370.0,3.0,1.9
102,Friday,S001,Veg Burger,0,9125.0,3.0,1.9
102,Friday,S002,Cheese Burger,0,9200.0,3.0,1.9
102,Friday,S003,Coca-Cola,0,26350.0,3.0,1.9
102,Friday,S002,Coca-Cola,0,28815.0,3.0,1.9
102,Friday,S001,Chicken Burger,0,15810.0,3.0,1.9
102,Friday,S003,Cheese Burger,0,8400.0,3.0,1.9
102,Friday,S001,Cheese Burger,0,11600.0,3.0,1.9
102,Friday,S001,Falafel Burger,1,11475.0,3.0,1.9
102,Friday,S003,Coca-Cola,0,25840.0,3.0,1.9
102,Friday,S003,Falafel Burger,1,11745.0,3.0,1.9
102,Friday,S003,Chicken Burger,0,11050.0,3.0,1.9
102,Friday,S002,Chicken Burger,0,11220.0,3.0,1.9
102,Friday,S002,Fries,0,15675.0,3.0,1.9
102,Friday,S002,Falafel Burger,1,12285.0,3.0,1.9
102,Friday,S001,Coca-Cola,0,22780.0,3.0,1.9
102,Friday,S001,Fries,0,12975.0,3.0,1.9
102,Friday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
102,Friday,S002,Veg Burger,0,29625.0,3.0,1.9
102,Friday,S003,Fries,0,17400.0,3.0,1.9
102,Friday,S003,Custom,0,0.0,3.0,1.9
103,Saturday,S001,Falafel Burger,1,11745.0,3.0,1.9
103,Saturday,S003,Cheese Burger,0,8400.0,3.0,1.9
103,Saturday,S003,Falafel Burger,1,11610.0,3.0,1.9
103,Saturday,S001,Chicken Burger,0,17340.0,3.0,1.9
103,Saturday,S003,Custom,0,0.0,3.0,1.9
103,Saturday,S002,Coca-Cola,0,27455.0,3.0,1.9
103,Saturday,S001,Veg Burger,0,9125.0,3.0,1.9
103,Saturday,S003,Coca-Cola,0,26945.0,3.0,1.9
103,Saturday,S003,Coca-Cola,0,25755.0,3.0,1.9
103,Saturday,S002,Veg Burger,0,26500.0,3.0,1.9
103,Saturday,S003,Chicken Burger,0,11050.0,3.0,1.9
103,Saturday,S002,Chicken Burger,0,10710.0,3.0,1.9
103,Saturday,S002,Fries,0,15450.0,3.0,1.9
103,Saturday,S003,Veg Burger,0,34050.14999999997,3.0,1.9
103,Saturday,S001,Fries,0,13350.0,3.0,1.9
103,Saturday,S003,Fries,0,15825.0,3.0,1.9
103,Saturday,S002,Falafel Burger,1,11340.0,3.0,1.9
103,Saturday,S002,Cheese Burger,0,8200.0,3.0,1.9
103,Saturday,S001,Coca-Cola,0,20485.0,3.0,1.9
103,Saturday,S001,Cheese Burger,0,11800.0,3.0,1.9
104,Sunday,S003,Coca-Cola,0,26860.0,3.0,1.9
104,Sunday,S002,Falafel Burger,1,11205.0,3.0,1.9
104,Sunday,S001,Fries,0,12000.0,3.0,1.9
104,Sunday,S003,Fries,0,15675.0,3.0,1.9
104,Sunday,S001,Coca-Cola,0,21845.0,3.0,1.9
104,Sunday,S002,Cheese Burger,0,8000.0,3.0,1.9
104,Sunday,S001,Veg Burger,0,9125.0,3.0,1.9
104,Sunday,S002,Coca-Cola,0,26265.0,3.0,1.9
104,Sunday,S001,Falafel Burger,1,11475.0,3.0,1.9
104,Sunday,S003,Cheese Burger,0,9000.0,3.0,1.9
104,Sunday,S003,Falafel Burger,1,12285.0,3.0,1.9
104,Sunday,S003,Chicken Burger,0,10880.0,3.0,1.9
